id,region,year,expression2,expression2_lag,autlost,reggovdm,reg_autscale,durable,durable2,democracy,polity,transdum,majdem_trans,regime_chge,polity_chge,vote,v_vote,nv_vote,rebelx,protestx,prot_lag,reb_lag,natreprx,lwreggov,ideol_eq,lwcengov,literacy,sinest,superior,agr,relpop,cohesion,lang_dum,lang,matlang,historic,opmob4x,milmob,milmob2,subgrvac,subgrvfe,subgrvin,subgrvif,genrebel,genprot,genvote,election,reg_elec,gen_elec,gpro5,isnation,loggdp,gdp_pcxx,polresx,klwd_rte,killedwoundedorarrested,killedwounded,cap,paro,language,ireglang,castile,regratekillwoundarr_lag,killedwoundedorarrestedratelag,localexpressionlag,subgrviflag,isnationlag,centralinvest1000lag
37,Aragon,1993,2,2,1,1,3,11,15,7,10,0,0,0,0,26.149999618530273,0,26.149999618530273,0,5,6,0,1.698795199394226,0,0,1,96.36399841308594,0.5588793158531189,0.03772389888763428,6.339999198913574,3.0399999618530273,2,0,1,0,0,52.29999923706055,0,0,58.299888610839844,6.9000139236450195,4.0999860763549805,11,64,83,19.894020080566406,1,0,1,3,6.666666507720947,4.677490711212158,107.5,0,0,0,0,0.015230000019073486,16.950000762939453,None,0,0,0.4587155878543854,0,1.6666666269302368,11,6.666666507720947,145.82968139648438
38,Aragon,1994,1,2,1,0,1,12,16,6.5,10,0,0,-0.5,0,25.735000610351562,0,25.735000610351562,0,1,5,0,0.6511628031730652,1,1,1,96.4280014038086,0.5466591715812683,0.03935910016298294,6.309998989105225,3.0299999713897705,2,0,1,0,0,51.470001220703125,0,0,59.3998908996582,7.200014114379883,3.799985885620117,11,65,86,19.578472137451172,0,0,0,3,6.666666507720947,4.672361373901367,106.94999694824219,0,0,0,0,0.012249999679625034,18.299999237060547,None,0,0,1.7820513248443604,0,1.5,11,6.666666507720947,178.35910034179688
39,Aragon,1995,1,1,1,1,3,13,17,6.5,10,0,0,0,0,25.31999969482422,0,25.31999969482422,0,0,1,0,0.24836601316928864,0,0,1,96.49199676513672,0.534439206123352,0.040994301438331604,6.279997825622559,3.0199999809265137,2,0,1,0,0,50.63999938964844,0,0,60.4998893737793,7.500013828277588,3.499985933303833,11,61,153,19.356603622436523,1,1,0,3,6.666666507720947,4.667205810546875,106.4000015258789,0,0,0,0,0.012310000136494637,16.059999465942383,None,0,0,0.6117647290229797,0,1.5,11,6.666666507720947,198.27749633789062
40,Aragon,1996,1,1,1,1,3,14,18,6.5,10,0,0,0,0,24.905000686645508,0,24.905000686645508,0,0,0,0,0.3840579688549042,0,1,0,96.55599975585938,0.522219181060791,0.04262949898838997,6.249998092651367,3.009999990463257,2,0,1,0,0,49.810001373291016,0,0,61.59988021850586,7.800014019012451,3.199985980987549,11,89,138,20.146228790283203,1,0,1,3,6.666666507720947,4.662023067474365,105.8499984741211,0,0,0,0,0.012360000051558018,15.279999732971191,None,0,0,0.18125000596046448,0,1.3333333730697632,11,6.666666507720947,228.85882568359375
41,Asturias,1977,0,None,0,0,0,0,0,4,5,1,1,1,4,0,0,0,0,0,None,None,0.22631579637527466,0,0,0,97.4000015258789,0.7699000239372253,0.012665599584579468,6.5,3.023329973220825,2,0,1,0,0,0,0,0,48.66667175292969,10.666669845581055,2.3333330154418945,13,113,190,9.488533973693848,1,0,1,3,7,4.637314796447754,103.2667007446289,0,0,0,0,0.011660000309348106,3.7699999809265137,None,0,0,None,None,None,None,None,None
42,Asturias,1978,2,0,0,0,0,0,0,6,9,1,1,2,4,0,0,0,0,3,0,0,0.28082191944122314,0,0,0,97.43199920654297,0.7605400085449219,0.013770099729299545,6.199999809265137,3.0066699981689453,2,0,1,0,0,0,0,0,53.33332824707031,10.333330154418945,4.6666669845581055,15,140,146,10.111328125,0,0,0,3,7,4.628479480743408,102.3582992553711,0,0,0,0,0.01157000008970499,5.110000133514404,None,0,0,0.1473684161901474,0,1.3333333730697632,13,7,14.987030982971191
43,Asturias,1979,0,2,0,0,0,0,1,5.5,9,1,0,-0.5,0,0,0,0,0,1,3,0,0.4166666567325592,0,0,0,97.46399688720703,0.7511799931526184,0.014874599874019623,5.900000095367432,2.990000009536743,2,0,1,0,0,0,0,0,58,10,7,17,114,156,10.734121322631836,1,0,1,2,7,4.619565963745117,101.44999694824219,0,0,0,0,0.011730000376701355,7.340000152587891,None,0,0,0.1818181872367859,0,1.6666666269302368,15,7,13.694607734680176
44,Asturias,1980,0,0,0,0,0,0,2,6,9,1,0,0.5,0,0,0,0,0,1,1,0,0.04878048598766327,0,0,0,97.49600219726562,0.7418199777603149,0.0159791000187397,5.599999904632568,2.973330020904541,2,0,1,0,0,0,0,0,37,10,1,11,152,80,12.888386726379395,0,0,0,2,7,4.610572814941406,100.54170227050781,0,0,0,0,0.011880000121891499,8.40999984741211,None,0,0,0.3096774220466614,0,1,17,7,13.232531547546387
45,Asturias,1981,2,0,0,0,0,0,3,5.5,9,1,0,-0.5,0,0,0,0,0,2,1,0,0.8815789222717285,0,0,0,97.52799987792969,0.7324600219726562,0.017083700746297836,5.300000190734863,2.956670045852661,2,0,1,0,0,0,0,0,39.79999923706055,9.800000190734863,2.200000047683716,12,135,76,13.71838665008545,0,0,0,2,7,4.601496696472168,99.63333129882812,0,0,0,0,0.012000000104308128,11.75,None,0,0,0,0,1.6666666269302368,11,7,22.455604553222656
46,Asturias,1982,0,2,0,0,0,0,4,5.5,10,1,0,0,1,0,0,0,0,1,2,0,0.29230770468711853,0,0,0,97.55999755859375,0.7231000065803528,0.018188200891017914,5.139999866485596,2.940000057220459,2,0,1,0,0,0,0,0,42.599998474121094,9.600000381469727,3.4000000953674316,13,157,64,14.375150680541992,1,0,1,2,7,4.5923380851745605,98.7249984741211,0,0,0,0,0.011839999817311764,13.710000038146973,None,0,0,0.7702702879905701,0,1,12,7,22.574369430541992
47,Asturias,1983,0,0,0,0,1,1,5,6.5,10,0,0,1,0,0,0,0,0,0,1,0,0.4935064911842346,1,1,1,97.75,0.7065200209617615,0.019346199929714203,4.980000019073486,2.9233298301696777,2,0,1,0,0,0,0,0,45.400001525878906,9.399999618530273,4.599999904632568,14,103,75,15.051469802856445,1,1,0,2,7,4.583095073699951,97.8166732788086,0,0,0,0,0.011529999785125256,13.899999618530273,None,0,0,0.15625,0,1,13,7,29.113712310791016
48,Asturias,1984,0,0,0,0,1,2,6,6.5,10,0,0,0,0,0.32249999046325684,0,0.32249999046325684,0,0,0,0,0.2857142984867096,1,1,1,97.94000244140625,0.6899399757385254,0.02050429955124855,4.820000171661377,2.906670093536377,2,0,1,0,0,0,0,0,48.20000076293945,9.199999809265137,5.800000190734863,15,74,112,15.945734977722168,0,0,0,2,7,4.573765277862549,96.90833282470703,0,0,0,0,0.01107999961823225,15.65999984741211,None,0,0,0.41558441519737244,0,1.6666666269302368,14,7,53.71552276611328
49,Asturias,1985,0,0,0,0,1,3,7,6.5,10,0,0,0,0,0.6449999809265137,0,0.6449999809265137,0,0,0,0,2.28125,1,1,1,98.12999725341797,0.6733599901199341,0.02166230045258999,4.659999847412109,2.8899998664855957,2,0,1,0,0,0,0,0,51,9,7,16,86,64,16.782352447509766,0,0,0,2,7,4.564348220825195,96,0,0,0,0,0.010859999805688858,18.399999618530273,None,0,0,0.1607142835855484,0,1,15,7,30.070859909057617
50,Asturias,1986,0,0,0,0,1,4,8,6.5,10,0,0,0,0,0.9674999713897705,0,0.9674999713897705,0,0,0,0,1.5360825061798096,1,1,1,98.31999969482422,0.6567800045013428,0.022820299491286278,4.5,2.8899998664855957,2,0,1,0,0,0.9674999713897705,0,0,53.79999923706055,8.800000190734863,8.199999809265137,17,108,97,17.42308807373047,1,0,1,2,7,4.543028831481934,93.9749984741211,0,0,0,0,0.011339999735355377,18.579999923706055,None,0,0,2.171875,0,0.6666666865348816,16,7,37.318939208984375
51,Asturias,1987,0,0,0,0,1,5,9,6.5,10,0,0,0,0,1.2899999618530273,0,1.2899999618530273,0,0,0,0,1.616438388824463,1,1,1,98.51000213623047,0.6402000188827515,0.023978399112820625,4.340000152587891,2.8899998664855957,2,0,1,0,0,1.2899999618530273,0,0,56.599998474121094,8.600000381469727,9.399999618530273,18,107,73,17.990440368652344,1,1,0,2,7,4.521245002746582,91.94999694824219,0,0,0,0,0.01116000022739172,20.260000228881836,None,0,0,1.422680377960205,0,1,17,7,30.79901695251465
52,Asturias,1988,0,0,0,0,1,6,10,6.5,10,0,0,0,0,1.8550000190734863,0,1.8550000190734863,0,1,0,0,0.875,1,1,1,98.6520004272461,0.6265199780464172,0.025571700185537338,4.179999828338623,2.8899998664855957,2,0,1,0,0,1.8550000190734863,0,0,59.400001525878906,8.399999618530273,10.600000381469727,19,124,96,18.59794044494629,0,0,0,2,7,4.498976230621338,89.92500305175781,0,0,0,0,0.011409999802708626,19.450000762939453,None,0,0,1.5068492889404297,0,1.3333333730697632,18,7,41.69564437866211
53,Asturias,1989,0,0,0,0,1,7,11,6.5,10,0,0,0,0,2.4200000762939453,0,2.4200000762939453,0,0,1,0,1.0412371158599854,1,1,1,98.79399871826172,0.6128399968147278,0.027164900675415993,4.019999980926514,2.8899998664855957,2,0,1,0,0,2.4200000762939453,0,0,62.20000076293945,8.199999809265137,11.800000190734863,20,116,97,19.168529510498047,1,0,1,2,7,4.476199626922607,87.9000015258789,0,0,0,0,0.012059999629855156,18.010000228881836,None,0,0,0.7789473533630371,0,1.3333333730697632,19,7,65.3231430053711
54,Asturias,1990,0,0,0,0,1,8,12,7,10,0,0,0.5,0,2.984999895095825,0,2.984999895095825,0,0,0,0,0.33734938502311707,1,1,1,98.93599700927734,0.5991600155830383,0.028758199885487556,3.859999895095825,2.8899998664855957,2,0,1,0,0,2.984999895095825,0,0,65,8,13,21,139,83,19.948381423950195,0,0,0,2,7,4.47335147857666,87.6500015258789,0,0,0,0,0.011210000142455101,17.489999771118164,None,0,0,0.9587628841400146,0,1.3333333730697632,20,7,81.18608856201172
55,Asturias,1991,0,0,0,0,1,9,13,7,10,0,0,0,0,3.549999952316284,0,3.549999952316284,0,0,0,0,0.9200000166893005,1,1,1,99.0780029296875,0.5854799747467041,0.03035149909555912,3.700000047683716,2.8899998664855957,2,0,1,0,0,3.549999952316284,0,0,67.79994201660156,7.800014019012451,14.20011043548584,22,160,75,20.475587844848633,1,1,0,2,7,4.470495223999023,87.4000015258789,0,0,0,0,0.01078999973833561,15.520000457763672,None,0,0,0.28915661573410034,0,1.3333333730697632,21,7,168.69277954101562
56,Asturias,1992,0,0,0,0,1,10,14,7,10,0,0,0,0,3.565000057220459,0,3.565000057220459,0,0,0,0,0.47826087474823,1,1,1,99.22000122070312,0.5717999935150146,0.031944699585437775,3.5399909019470215,2.8899998664855957,2,0,1,0,0,3.565000057220459,0,0,70.5999526977539,7.6000142097473145,15.400110244750977,23,76,115,20.209558486938477,0,0,0,2,7,4.47335147857666,87.6500015258789,0,0,0,0,0.01257999986410141,16.81999969482422,None,0,0,0.8533333539962769,0,1.3333333730697632,22,7,172.03623962402344
57,Asturias,1993,0,0,0,0,1,11,15,7,10,0,0,0,0,3.5799999237060547,0,3.5799999237060547,0,0,0,0,1.698795199394226,1,1,1,99.36199188232422,0.5581203103065491,0.03353799879550934,3.379991054534912,2.8899998664855957,2,0,1,0,0,3.5799999237060547,0,0,73.39994812011719,7.4000139236450195,16.600109100341797,24,64,83,19.894020080566406,1,0,1,2,7,4.476199626922607,87.9000015258789,0,0,0,0,0.015230000019073486,20.530000686645508,None,0,0,0.43478259444236755,0,1.6666666269302368,23,7,167.5174560546875
58,Asturias,1994,0,0,0,0,1,12,16,6.5,10,0,0,-0.5,0,3.5950000286102295,0,3.5950000286102295,0,0,0,0,0.6511628031730652,1,1,1,99.50399017333984,0.5444403290748596,0.03513120114803314,3.2199909687042236,2.8899998664855957,2,0,1,0,0,3.5950000286102295,0,0,76.19994354248047,7.200014114379883,17.80010986328125,25,65,86,19.578472137451172,0,0,0,2,7,4.479039669036865,88.14998626708984,0,0,0,0,0.012249999679625034,21.950000762939453,None,0,0,1.674698829650879,0,0.6666666865348816,24,7,201.76312255859375
59,Asturias,1995,0,0,0,0,1,13,17,6.5,10,0,0,0,0,3.609999895095825,0,3.609999895095825,0,0,0,0,0.24836601316928864,0,0,1,99.64598846435547,0.5307602882385254,0.036724500358104706,3.059990882873535,2.8899998664855957,2,0,1,0,0,3.609999895095825,0,0,78.99993896484375,7.000013828277588,19.000110626220703,26,61,153,19.356603622436523,1,1,0,2,7,4.481871604919434,88.39998626708984,0,0,0,0,0.012310000136494637,20.360000610351562,None,0,0,0.604651153087616,0,1,25,7,199.44569396972656
60,Asturias,1996,0,0,0,0,1,14,18,6.5,10,0,0,0,0,3.6250009536743164,0,3.6250009536743164,0,0,0,0,0.3840579688549042,0,1,0,99.7879867553711,0.5170803070068359,0.03831779956817627,2.899991035461426,2.8899998664855957,2,0,1,0,0,3.6250009536743164,0,0,81.79994201660156,6.800014019012451,20.200109481811523,27,89,138,20.146228790283203,1,0,1,2,7,4.484695911407471,88.64998626708984,0,0,0,0,0.012360000051558018,21.040000915527344,None,0,0,0.18125000596046448,0,0.6666666865348816,26,7,171.31297302246094
61,Balearic Islands,1977,1,None,1,0,0,0,0,4,5,1,1,1,4,22.18000030517578,0,22.18000030517578,0,1,None,None,0.22631579637527466,0,0,0,89.27999877929688,0.7080000042915344,0.01837269961833954,5.199999809265137,1.6899999380111694,4,1,5,0,0,88.72000122070312,0,0,67,4,2,6,113,190,9.488533973693848,1,0,1,1,9.666666984558105,5.000135898590088,148.4333038330078,0,0,0,0,0.011660000309348106,4.139999866485596,None,81.54545454545473,0,None,None,None,None,None,None
62,Balearic Islands,1978,1,1,1,0,0,0,0,6,9,1,1,2,4,22.18000030517578,0,22.18000030517578,0,1,1,0,0.28082191944122314,0,0,0,89.7040023803711,0.7033600211143494,0.01833599992096424,4.699999809265137,1.7074999809265137,4,1,5,0,0,88.72000122070312,0,0,67,4,2,6,140,146,10.111328125,0,0,0,1,9.666666984558105,4.998844146728516,148.24169921875,0,0,0,0,0.01157000008970499,4.360000133514404,None,81.27272727272737,0,0.14814814925193787,0,1,6,9.666666984558105,10.279958724975586
63,Balearic Islands,1979,1,1,1,0,0,0,1,5.5,9,1,0,-0.5,0,22.18000030517578,0,22.18000030517578,0,0,1,0,0.4166666567325592,0,0,0,90.12799835205078,0.6987199783325195,0.018299400806427002,4.199999809265137,1.7249999046325684,4,1,5,0,0,88.72000122070312,0,0,67,4,2,6,114,156,10.734121322631836,1,0,1,1,9.666666984558105,4.997550010681152,148.0500030517578,0,0,0,0,0.011730000376701355,4.829999923706055,81,81,0,0.17931035161018372,0,1.6666666269302368,6,9.666666984558105,8.426448822021484
64,Balearic Islands,1980,1,1,1,0,0,0,2,6,9,1,0,0.5,0,22.18000030517578,0,22.18000030517578,0,0,0,0,0.04878048598766327,0,0,0,90.552001953125,0.6940799951553345,0.018262699246406555,3.700000047683716,1.7425000667572021,4,1,5,0,0,88.72000122070312,0,0,50,6,2,8,152,80,12.888386726379395,0,0,0,1,9.666666984558105,4.9962544441223145,147.85830688476562,0,0,0,0,0.011880000121891499,8.010000228881836,None,80.72727272727263,0,0.3076923191547394,0,1.3333333730697632,6,9.666666984558105,8.835113525390625
65,Balearic Islands,1981,1,1,1,0,0,0,3,5.5,9,1,0,-0.5,0,22.18000030517578,0,22.18000030517578,0,0,0,0,0.8815789222717285,0,0,0,90.97599792480469,0.6894400119781494,0.018225999549031258,3.200000047683716,1.7599999904632568,4,1,5,0,0,88.72000122070312,0,0,52.5,5.800000190734863,2.4000000953674316,8.199999809265137,135,76,13.71838665008545,0,0,0,1,9.666666984558105,4.99495792388916,147.6667022705078,0,0,0,0,0.012000000104308128,9.970000267028809,None,80.45454545454538,0,0,0,1.6666666269302368,8,9.666666984558105,9.712849617004395
